"BM_1","BM_2","BM_3","BM_4","BM_5","BM_6","BM_7","BM_8","BM_9","BM_10","BM_11","BM_12","BM_13","BM_14","BM_15","BM_16","BM_17","BM_18","BM_19","BM_20","BM_21","BM_22","BM_23","BM_24","BM_25","BM_26","BM_27","BM_28","BM_29","BM_30"
0.257156997195257,0.25166810114352,0.394687149458476,0.0430759344466327,0.0751724258349782,0.0536191117416125,0.0662468390378604,-0.262012339411402,-0.0918066690943609,0.295980306672984,0.35353067790691,-0.132083479152439,0.326102346047483,0.0236307108302238,-0.036690300861047,0.69439727827712,-0.0261062170143052,0.245384194465016,0.362551527471269,0.30159256612369,0.115696139127388,0.0885199188042056,-0.453562901333553,-0.0702616736431882,-0.346175510692255,-0.301616576200816,-0.0690365797695533,-0.269493206833923,-0.0596022134560871,-0.237686266040189
0.498623316563746,0.552299436899914,0.246427709861708,-0.0421554102748573,0.262854207661533,0.0666420211605033,0.196171377975411,-0.348119871986617,-0.0194040759937547,0.282112069266016,0.589982074110336,0.134108313564369,0.34517013285722,0.313565911630852,0.0348067650455299,1.15561006019699,0.0440143627724482,0.520755603090924,0.848461543185825,0.512561058116517,0.110161459604918,0.386078879264407,-0.705223367744578,-0.0817510547692797,-0.286416680007235,-0.638014252561687,-0.11341065456858,-0.363320051597257,-0.633667199542158,-0.255268115305518
0.801527409141745,0.667403779333413,0.344650239936025,0.0659063607868495,0.427376189945829,0.169129855860404,0.290017943901912,-0.318140137197184,-0.0382472836274587,0.645230182243404,0.736154579812103,0.298329964500013,0.594011102551977,0.50857822329611,0.25470817301123,1.54598619681511,0.466878348556544,0.904077137202915,1.1943467557561,0.911130443038062,-0.0134986637406483,0.00686055960087145,-0.446035755343707,-0.0237835611630707,-0.0580898233401815,-0.578921801310719,0.153365208545451,-0.765016770776895,-0.70475831149941,-0.133646786047626
0.9905981339359,0.663242164836985,0.46067450491142,0.0348784316749411,0.356458091883627,0.62613485536641,0.437511907621475,-0.183140621321979,-0.0486112052188689,0.622104536794717,1.29074349214063,0.681600765432929,1.01996417335784,0.676932567727073,0.362526028821009,1.70593477019042,1.03788807678255,1.26490377676947,1.31325137632983,1.35349746502504,0.439866590891803,-0.0443830722393876,-0.574535443170964,-0.202649421945365,-0.193228851692541,-0.541232972934203,0.0521054669569997,-0.824035308848741,-0.94348357444857,0.00276091045608198
1.26542453826913,1.17344965296312,0.512357290331653,0.305219097225968,0.385284912664753,0.365389666231761,0.905341812022969,-0.144714354851408,0.154613238664399,0.716994846400507,1.47099837762852,1.02895250162763,1.51512977284761,1.20248677929976,0.383102267120114,2.13769215353927,1.24135492857594,1.4516625863021,1.42595597472863,1.32939270424196,0.408646284497425,-0.26826337715068,-0.89277415893159,0.0198212407932492,-0.373025094678991,-0.783621239813624,0.00404509414726736,-1.10428707914979,-0.878603579154208,0.0016012232349072
1.17222737136693,1.25790369908387,0.791270703433304,0.357986438316813,0.792907941306016,0.486900256284917,0.66441147591794,0.150037114129381,0.45821006714322,0.592474336274488,1.66133169715084,0.851420081453472,1.81405382331681,1.50155821467435,0.615975078303878,2.40759682720637,1.47110888735681,1.68520511782815,1.83987231449955,1.15278186280359,-0.0814197701467767,-0.235561182610684,-1.31242082709265,-0.27419728791583,-0.349241709453347,-1.0518761859953,-0.293249910195689,-1.15558520299473,-1.13990834878254,0.163940491344748
1.54770904300267,1.40756428734573,0.851198735997256,0.457719912426172,0.738577694963579,0.632396957633375,0.612238457159268,0.310803923618952,0.363223133707324,0.633399263331868,1.88279377529358,0.806461590808283,1.84202957357759,1.92479164912029,0.690041050498545,2.55552268148529,1.73307507561353,2.54580155325876,2.07438170038695,1.47316735610796,-0.0631436377178124,-0.486227030773997,-1.67954325723089,-0.378638342040267,-0.588659522587078,-1.27732940490242,-0.352885211471722,-1.00802149567278,-1.28373307652549,-0.0212439476507273
1.26125356819628,1.37827687320774,0.862282291331292,0.8496121188587,0.793553995017984,0.739750302323429,0.895894305742433,0.0677416281507837,0.341027489490227,1.13546764810094,2.35197831797898,0.986455575415734,2.12870728237973,1.87813157452508,0.881498235176445,2.66525239709508,2.13323714765487,2.5111743984298,2.35601991737053,2.00933489156056,0.103630310339534,-0.555145716627058,-1.59206582829034,-0.290237965100119,-0.757761437451158,-1.10879494926875,-0.493188001713089,-1.22928330158586,-1.15716614864525,0.0899950373876062
0.955450354967637,1.59977438196082,1.05808385918373,0.987637903199096,0.963291123912604,0.766993075170082,1.07720164126375,0.152639515940639,0.113564940221405,1.65070663360307,2.62496112653445,1.66788973846498,2.46465888488163,2.38344147801203,1.63803201578254,3.12693722259384,2.28780739049047,3.00840199142223,2.6303666360675,2.30956460395852,0.301046827232243,-0.834068666793047,-1.26246897884462,-0.318677476314933,-1.12752294708385,-1.22965337998946,-0.415649449319931,-1.15657508093555,-1.55575747904452,-0.062533751971125
0.909045578992725,1.90099536624913,1.14654829268478,0.966810827801376,1.08490364840906,0.778566061049162,1.13286796144824,0.0816033075555783,0.21595791755127,1.50804872644283,3.14537687536067,1.7509426224319,2.66253070963388,2.63875420035829,1.62340349750219,3.38716630714527,2.46656389563847,3.53537390467069,2.89616234332043,2.67733302618575,0.309293410366146,-1.01758560999413,-1.41848437630316,-0.58357289735248,-1.33842862941123,-1.25480511021417,-0.595497718359653,-1.45292302553203,-1.79114176815571,-0.173576960333951
